Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,Essential,MaxCyclomatic,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumEssential
File,"CategoryLabelPositions.java",26,1,17,9,3,2,0.00,0.00,0,0,,,,,1,6,6,11,,11,5,4,11,,0,0,0,11,,460,40,264,48,194,176,,62,96,31,70,,,7,7,,1,,,0.67,33,17
File,"CategoryLabelPositionsTests.java",29,1,24,4,1,1,0.00,0.00,0,0,,,,,1,1,2,5,,5,4,0,5,,0,0,0,5,,220,19,138,38,110,63,,54,61,33,37,,,2,1,,1,,,0.46,6,5
File,"CategoryLabelWidthType.java",15,1,8,6,3,2,0.00,0.00,0,0,,,,,1,0,3,4,,4,4,1,4,,0,2,0,2,,129,14,44,16,22,71,,18,29,13,18,,,4,4,,1,,,1.61,10,9
File,"CategoryLabelWidthTypeTests.java",12,0,8,4,1,1,0.00,0.00,0,0,,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,126,13,52,27,27,61,,33,40,26,19,,,2,1,,1,,,1.17,6,5
File,"CategoryLineAnnotation.java",17,0,9,8,2,1,0.00,0.00,0,0,,,,,1,0,1,19,,19,19,6,19,,0,2,0,17,,443,34,207,75,113,202,,114,152,66,95,,,9,9,,1,,,0.98,37,27
File,"CategoryLineAnnotationTests.java",18,1,13,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,200,21,105,46,71,74,,72,82,38,58,,,2,1,,1,,,0.70,9,7
File,"CategoryMarker.java",13,0,6,7,2,2,0.00,0.00,0,0,,,,,1,0,0,8,,8,8,2,8,,0,0,0,8,,186,15,61,22,26,110,,29,44,20,24,,,6,6,,1,,,1.80,14,13
File,"CategoryMarkerTests.java",21,1,15,5,1,1,0.00,0.00,0,0,,,,,1,1,0,8,,8,7,1,8,,0,0,0,8,,240,25,136,42,94,79,,84,96,38,68,,,2,1,,1,,,0.58,11,8
File,"CategoryPlot.java",21,1,11,9,3,1,0.00,0.00,0,0,,,,,1,0,10,223,,223,223,50,223,,0,8,13,202,,5397,407,2569,726,1542,2424,,1242,1834,692,1379,,,51,51,,7,,,0.94,591,290
File,"CategoryPlotTests.java",38,3,28,6,2,1,0.00,0.00,0,0,,,,,1,1,0,25,,25,24,0,25,,0,0,0,25,,1078,117,757,217,620,204,,588,630,196,537,,,3,1,,1,,,0.27,41,25
File,"CategoryPointerAnnotation.java",16,1,8,8,2,1,0.00,0.00,0,0,,,,,1,0,6,23,,23,23,8,23,,0,2,0,21,,540,54,235,102,136,252,,145,183,89,117,,,12,12,,1,,,1.07,37,34
File,"CategoryPointerAnnotationTests.java",22,2,15,5,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,229,30,123,46,88,76,,91,101,38,76,,,2,1,,1,,,0.62,9,7
File,"CategoryRangeInfo.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,67,5,7,6,0,55,,4,5,5,0,,,0,0,,0,,,7.86,0,0
File,"CategorySeriesHandler.java",17,1,9,7,2,1,0.00,0.00,0,0,,,,,1,0,0,5,,5,5,3,5,,0,0,0,5,,153,19,56,27,24,78,,26,36,21,20,,,3,1,,2,,,1.39,9,5
File,"CategorySeriesLabelGenerator.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,67,5,5,4,0,57,,3,4,4,0,,,0,0,,0,,,11.40,0,0
File,"CategoryStepRenderer.java",25,1,14,10,3,2,0.00,0.00,0,0,,,,,2,0,2,10,,10,10,2,10,,0,0,2,8,,370,35,170,74,101,169,,89,120,60,79,,,10,4,,4,,,0.99,29,17
File,"CategoryStepRendererTests.java",14,1,10,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,177,18,88,43,50,72,,62,72,41,44,,,2,1,,1,,,0.82,9,7
File,"CategoryTableXYDataset.java",11,0,4,7,1,1,0.00,0.00,0,0,,,,,1,0,0,26,,26,26,2,26,,0,0,0,26,,409,33,125,41,52,252,,54,87,39,49,,,4,4,,1,,,2.02,32,29
File,"CategoryTableXYDatasetTests.java",22,3,15,4,1,1,0.00,0.00,0,0,,,,,1,1,1,8,,8,7,0,8,,0,0,0,8,,244,35,133,36,97,76,,101,113,35,88,,,2,1,,1,,,0.57,11,8
File,"CategoryTextAnnotation.java",17,0,9,7,2,2,0.00,0.00,0,0,,,,,1,0,1,11,,11,11,3,11,,0,0,0,11,,288,24,124,49,66,140,,64,87,42,53,,,7,7,,1,,,1.13,22,17
File,"CategoryTextAnnotationTests.java",15,1,10,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,180,20,88,43,55,72,,56,66,35,43,,,2,1,,1,,,0.82,9,7
File,"CategoryTick.java",14,0,8,6,2,2,0.00,0.00,0,0,,,,,1,0,0,6,,6,6,3,6,,0,0,0,6,,152,14,55,21,24,83,,27,39,17,22,,,6,6,,2,,,1.51,11,11
File,"CategoryTickTests.java",21,2,15,4,1,1,0.00,0.00,0,0,,,,,1,1,0,6,,6,5,0,6,,0,0,0,6,,198,25,107,50,74,66,,80,89,47,56,,,2,1,,1,,,0.62,8,6
File,"CategoryToPieDataset.java",20,0,11,9,3,2,0.00,0.00,0,0,,,,,1,0,1,12,,12,12,3,12,,0,0,0,12,,334,22,150,42,80,162,,64,105,40,71,,,9,9,,3,,,1.08,40,20
File,"CategoryToPieDatasetTests.java",23,1,16,6,2,1,0.00,0.00,0,0,,,,,1,1,0,8,,8,7,0,8,,0,0,0,8,,254,24,142,51,94,94,,82,99,42,74,,,4,1,,1,,,0.66,16,8
File,"CategoryToolTipGenerator.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,72,5,6,5,0,61,,4,5,5,0,,,0,0,,0,,,10.17,0,0
File,"CategoryURLGenerator.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,78,5,6,5,0,67,,3,4,4,0,,,0,0,,0,,,11.17,0,0
File,"CenterArrangement.java",20,1,10,9,2,2,0.00,0.00,0,0,,,,,1,0,1,13,,13,13,0,13,,0,0,8,5,,330,26,137,52,73,168,,52,84,39,63,,,13,9,,2,,,1.23,31,23
File,"ChartChangeEvent.java",9,0,3,6,1,1,0.00,0.00,0,0,,,,,1,0,0,7,,7,7,2,7,,0,0,0,7,,134,14,31,14,9,89,,14,22,13,9,,,1,1,,0,,,2.87,7,7
File,"ChartChangeEventType.java",13,0,7,6,2,2,0.00,0.00,0,0,,,,,1,0,4,5,,5,5,1,5,,0,2,0,3,,138,14,47,18,22,77,,20,32,15,20,,,4,4,,1,,,1.64,11,11
File,"ChartChangeListener.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,65,5,5,4,0,55,,3,4,4,0,,,0,0,,0,,,11.00,0,0
File,"ChartColor.java",29,1,21,8,1,1,0.00,0.00,0,0,,,,,1,1,24,2,,2,1,0,2,,0,0,0,2,,189,31,70,30,61,88,,29,32,30,26,,,1,1,,0,,,1.26,2,2
File,"ChartComposite.java",23,1,15,8,3,1,0.00,0.00,0,0,,,,,1,0,21,65,,65,65,40,65,,0,2,3,60,,1916,180,1095,362,705,657,,545,729,309,505,,,19,3,,3,,,0.60,185,71
File,"ChartDeleter.java",11,0,5,6,1,1,0.00,0.00,0,0,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,124,13,35,18,14,76,,17,25,17,12,,,3,1,,2,,,2.17,7,5
File,"ChartEditor.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,62,6,6,5,0,50,,4,5,5,0,,,0,0,,0,,,8.33,0,0
File,"ChartEditorFactory.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,59,5,5,4,0,49,,3,4,4,0,,,0,0,,0,,,9.80,0,0
File,"ChartEditorManager.java",9,0,4,5,1,1,0.00,0.00,0,0,,,,,1,3,1,4,,4,1,0,4,,0,1,0,3,,94,8,19,8,6,67,,7,13,8,6,,,2,1,,1,,,3.53,5,4
File,"ChartEntity.java",16,0,8,7,2,1,0.00,0.00,0,0,,,,,1,0,1,20,,20,20,3,20,,0,4,0,16,,438,30,184,58,99,224,,88,128,53,85,,,7,6,,2,,,1.22,41,25
File,"ChartFactory.java",35,2,18,15,2,1,0.00,0.00,0,0,,,,,1,40,1,40,,40,0,0,40,,0,0,0,40,,1671,138,791,439,519,745,,491,555,316,416,,,14,1,,3,,,0.94,73,40
File,"ChartFrame.java",12,0,6,6,1,1,0.00,0.00,0,0,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,96,8,24,9,9,64,,12,17,9,8,,,2,1,,1,,,2.67,4,3
File,"ChartMouseEvent.java",10,0,4,6,1,1,0.00,0.00,0,0,,,,,1,0,1,4,,4,4,3,4,,0,0,0,4,,118,13,27,15,8,78,,16,21,14,7,,,1,1,,0,,,2.89,4,4
File,"ChartMouseListener.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,2,2,0,2,,2,0,0,0,,73,6,6,5,0,61,,4,5,5,0,,,0,0,,0,,,10.17,0,0
File,"ChartPackageTests.java",35,0,30,5,1,1,0.00,0.00,0,0,,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,96,5,36,7,28,55,,32,34,7,28,,,1,1,,0,,,1.53,1,1
File,"ChartPanel.java",20,1,10,9,2,1,0.00,0.00,0,0,,,,,1,0,23,123,,123,123,57,123,,0,4,4,115,,3127,334,1408,493,864,1396,,732,993,443,686,,,16,3,,3,,,0.99,263,129
File,"ChartPanelTests.java",14,0,9,4,1,1,0.00,0.00,0,0,,,,,1,1,0,19,,19,18,1,19,,0,0,0,19,,353,28,198,97,134,127,,138,160,85,120,,,3,1,,1,,,0.64,21,19
File,"ChartProgressEvent.java",9,0,4,6,1,1,0.00,0.00,0,0,,,,,1,0,2,7,,7,7,3,7,,0,0,0,7,,138,16,34,16,12,88,,17,25,15,10,,,1,1,,0,,,2.59,7,7
File,"ChartProgressListener.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,58,5,5,4,0,48,,3,4,4,0,,,0,0,,0,,,9.60,0,0
File,"ChartRenderingInfo.java",12,0,5,7,2,1,0.00,0.00,0,0,,,,,1,0,1,14,,14,14,4,14,,0,2,0,12,,296,24,94,36,39,178,,47,70,35,36,,,6,6,,1,,,1.89,22,19
File,"ChartRenderingInfoTests.java",21,2,15,4,2,1,0.00,0.00,0,0,,,,,1,1,0,6,,6,5,0,6,,0,0,0,6,,195,23,106,40,71,66,,75,85,38,60,,,2,1,,1,,,0.62,9,6
File,"ChartTheme.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,63,5,5,4,0,53,,3,4,4,0,,,0,0,,0,,,10.60,0,0
File,"ChartTransferable.java",23,1,12,11,2,1,0.00,0.00,0,0,,,,,1,0,0,7,,7,7,8,7,,0,1,0,6,,275,25,102,43,56,148,,56,71,34,42,,,6,1,,1,,,1.45,14,7
File,"ChartUtilities.java",23,2,9,12,2,1,0.00,0.00,0,0,,,,,1,27,0,27,,27,0,0,27,,0,0,0,27,,763,82,265,114,120,416,,91,140,66,85,,,5,1,,1,,,1.57,44,27
File,"ClusteredXYBarRenderer.java",32,2,21,9,4,2,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,1,8,,0,0,1,7,,373,29,190,80,115,157,,105,137,73,87,,,15,4,,3,,,0.83,31,13
File,"ClusteredXYBarRendererTests.java",16,1,11,4,1,1,0.00,0.00,0,0,,,,,1,1,1,9,,9,8,0,9,,0,0,0,9,,219,25,116,62,76,78,,85,97,59,54,,,2,1,,1,,,0.67,11,9
File,"ColorBlock.java",14,0,6,8,2,1,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,1,8,,0,2,0,6,,188,15,63,23,29,110,,35,48,22,26,,,4,4,,1,,,1.75,12,11
File,"ColorBlockTests.java",18,1,13,4,1,1,0.00,0.00,0,0,,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,160,17,81,35,51,62,,58,66,32,44,,,2,1,,1,,,0.77,7,5
File,"ColumnArrangement.java",27,1,17,10,4,2,0.00,0.00,0,0,,,,,1,0,1,11,,11,11,4,11,,0,0,5,6,,389,29,206,57,127,156,,91,134,51,98,,,13,10,,4,,,0.76,42,26
File,"ColumnArrangementTests.java",17,1,12,4,1,1,0.00,0.00,0,0,,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,155,16,77,32,49,62,,49,56,28,35,,,2,1,,1,,,0.81,6,5
File,"CombinedDomainCategoryPlot.java",23,1,13,8,3,1,0.00,0.00,0,0,,,,,1,0,1,24,,24,24,3,24,,0,0,2,22,,674,58,345,117,210,271,,176,249,109,190,,,12,5,,4,,,0.79,73,28
File,"CombinedDomainCategoryPlotTests.java",21,2,15,5,1,1,0.00,0.00,0,0,,,,,1,1,0,11,,11,10,1,11,,0,1,0,10,,324,37,191,96,135,96,,147,161,90,101,,,2,1,,1,,,0.50,13,11
File,"CombinedDomainXYPlot.java",22,1,13,8,3,1,0.00,0.00,0,0,,,,,1,0,1,25,,25,25,3,25,,0,0,2,23,,715,66,340,116,207,313,,177,249,110,188,,,11,5,,3,,,0.92,72,29
File,"CombinedDomainXYPlotTests.java",19,1,13,5,1,1,0.00,0.00,0,0,,,,,1,1,0,12,,12,11,1,12,,0,3,0,9,,321,32,189,82,127,100,,150,165,77,121,,,2,1,,1,,,0.53,14,12
File,"CombinedRangeCategoryPlot.java",24,1,14,8,3,1,0.00,0.00,0,0,,,,,1,0,1,19,,19,19,3,19,,0,1,2,16,,570,56,292,104,179,223,,161,222,100,166,,,11,5,,3,,,0.76,61,23
File,"CombinedRangeCategoryPlotTests.java",20,2,14,5,1,1,0.00,0.00,0,0,,,,,1,1,0,11,,11,10,1,11,,0,1,0,10,,317,36,186,97,131,95,,146,160,91,100,,,2,1,,1,,,0.51,13,11
File,"CombinedRangeXYPlot.java",22,2,13,8,3,1,0.00,0.00,0,0,,,,,1,0,1,24,,24,24,3,24,,0,0,2,22,,695,69,326,114,198,302,,170,238,108,177,,,11,5,,3,,,0.93,68,28
File,"CombinedRangeXYPlotTests.java",20,1,14,5,1,1,0.00,0.00,0,0,,,,,1,1,0,11,,11,10,1,11,,0,3,0,8,,314,32,185,80,126,97,,148,162,75,119,,,2,1,,1,,,0.52,13,11
File,"ComparableObjectItem.java",15,1,7,8,2,2,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,2,8,,0,0,3,5,,191,21,61,20,28,109,,28,43,19,24,,,5,5,,1,,,1.79,15,12
File,"ComparableObjectItemTests.java",16,0,11,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,177,16,93,42,60,69,,55,66,33,44,,,2,1,,1,,,0.74,10,7
File,"ComparableObjectSeries.java",18,0,9,8,3,2,0.00,0.00,0,0,,,,,1,0,0,20,,20,20,4,20,,0,0,8,12,,451,32,200,53,111,219,,88,137,51,100,,,11,8,,4,,,1.09,50,30
File,"ComparableObjectSeriesTests.java",16,1,11,4,1,1,0.00,0.00,0,0,,,,,2,1,0,11,,11,10,0,11,,0,0,0,11,,251,27,137,40,92,87,,97,113,38,85,,,2,1,,1,,,0.64,14,11
File,"CompassFormat.java",12,0,4,7,1,1,0.00,0.00,0,0,,,,,1,0,5,5,,5,5,0,5,,0,0,0,5,,136,16,36,21,15,84,,17,24,16,9,,,2,1,,1,,,2.33,6,5
File,"CompassPlot.java",20,1,11,8,3,1,0.00,0.00,0,0,,,,,1,0,5,34,,34,34,15,34,,0,2,1,31,,889,89,445,126,280,355,,272,350,123,239,,,13,13,,2,,,0.80,89,46
File,"CompassPlotTests.java",23,2,16,5,1,1,0.00,0.00,0,0,,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,184,21,95,31,64,68,,65,73,30,50,,,2,1,,1,,,0.72,7,5
File,"CompositeTitle.java",13,0,6,7,2,1,0.00,0.00,0,0,,,,,1,0,1,12,,12,12,2,12,,0,2,0,10,,249,20,91,35,40,138,,49,69,34,37,,,5,5,,1,,,1.52,19,16
File,"CompositeTitleTests.java",17,1,12,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,198,20,104,40,67,74,,75,85,39,58,,,2,1,,1,,,0.71,9,7
File,"Contributor.java",9,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,86,8,15,7,4,63,,7,11,7,4,,,1,1,,0,,,4.20,3,3
File,"Crosshair.java",14,0,7,7,2,1,0.00,0.00,0,0,,,,,1,0,0,40,,40,40,16,40,,0,2,0,38,,736,60,307,94,165,370,,174,239,93,149,,,18,18,,1,,,1.21,64,57
File,"CrosshairLabelGenerator.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,61,5,5,4,0,51,,3,4,4,0,,,0,0,,0,,,10.20,0,0
File,"CrosshairOverlay.java",24,0,18,6,4,1,0.00,0.00,0,0,,,,,1,0,0,20,,20,20,2,20,,0,5,2,13,,596,31,396,117,254,173,,206,290,105,226,,,10,5,,3,,,0.44,83,24
File,"CrosshairState.java",15,0,5,10,1,1,0.00,0.00,0,0,,,,,1,0,0,24,,24,24,10,24,,0,0,0,24,,502,44,124,47,52,334,,54,85,43,46,,,5,1,,3,,,2.69,30,24
File,"CustomCategoryURLGenerator.java",16,0,9,7,3,2,0.00,0.00,0,0,,,,,1,0,0,8,,8,8,1,8,,0,0,0,8,,197,15,85,29,45,97,,40,63,29,42,,,10,10,,4,,,1.14,22,17
File,"CustomCategoryURLGeneratorTests.java",19,1,13,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,204,23,109,40,76,72,,84,94,39,71,,,2,1,,1,,,0.66,9,7
File,"CustomPieURLGenerator.java",19,1,10,8,3,2,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,1,8,,0,0,0,8,,225,21,91,34,43,113,,54,72,36,42,,,8,8,,4,,,1.24,20,15
File,"CustomPieURLGeneratorTests.java",15,1,10,4,1,1,0.00,0.00,0,0,,,,,1,1,0,6,,6,5,0,6,,0,0,0,6,,160,16,78,36,46,69,,55,64,35,41,,,2,1,,1,,,0.88,8,6
File,"CustomXYItemLabelGeneratorTests.java",15,1,10,4,1,1,0.00,0.00,0,0,,,,,1,1,0,5,,5,4,0,5,,0,0,0,5,,146,17,66,30,37,63,,45,53,29,32,,,2,1,,1,,,0.95,7,5
File,"CustomXYToolTipGenerator.java",16,2,8,6,2,1,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,1,8,,0,0,0,8,,202,26,73,27,37,103,,35,54,27,33,,,6,3,,4,,,1.41,18,10
File,"CustomXYURLGenerator.java",16,0,9,7,3,2,0.00,0.00,0,0,,,,,1,0,1,8,,8,8,1,8,,0,0,0,8,,208,18,86,29,46,104,,41,64,30,42,,,10,10,,4,,,1.21,22,17
File,"CustomXYURLGeneratorTests.java",19,1,13,4,1,1,0.00,0.00,0,0,,,,,1,1,0,7,,7,6,0,7,,0,0,0,7,,207,23,109,40,76,75,,84,94,39,71,,,2,1,,1,,,0.69,9,7
File,"CyclicNumberAxis.java",29,2,18,9,4,2,0.00,0.00,0,0,,,,,2,0,3,35,,35,35,9,35,,0,2,6,27,,1212,125,673,185,445,414,,303,412,144,309,,,24,10,,4,,,0.62,123,53
File,"CyclicNumberAxisTests.java",20,2,13,5,1,1,0.00,0.00,0,0,,,,,1,1,0,6,,6,5,0,6,,0,0,0,6,,192,25,94,37,61,73,,69,78,36,54,,,2,1,,1,,,0.78,8,6
File,"CyclicXYItemRenderer.java",20,1,12,8,3,1,0.00,0.00,0,0,,,,,2,0,1,19,,19,19,3,19,,0,0,0,19,,494,44,242,65,142,208,,124,179,59,125,,,32,5,,3,,,0.86,53,23
File,"DataCategoryPackageTests.java",10,0,5,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,91,7,20,9,8,64,,12,16,9,8,,,1,1,,0,,,3.20,3,3
File,"DataFunctionPackageTests.java",10,0,5,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,87,8,20,9,8,59,,12,16,9,8,,,1,1,,0,,,2.95,3,3
File,"DataGanttPackageTests.java",10,0,5,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,91,7,21,9,9,63,,13,17,9,9,,,1,1,,0,,,3.00,3,3
File,"DataGeneralPackageTests.java",11,0,6,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,91,7,23,9,11,61,,15,19,9,11,,,1,1,,0,,,2.65,3,3
File,"DataPackageResources.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,69,8,11,8,3,50,,4,6,5,1,,,1,1,,0,,,4.55,1,1
File,"DataPackageResources_de.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,69,8,11,8,3,50,,4,6,5,1,,,1,1,,0,,,4.55,1,1
File,"DataPackageResources_es.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,70,9,11,8,3,50,,4,6,5,1,,,1,1,,0,,,4.55,1,1
File,"DataPackageResources_fr.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,68,8,11,8,3,49,,4,6,5,1,,,1,1,,0,,,4.45,1,1
File,"DataPackageResources_pl.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,70,8,11,8,3,51,,4,6,5,1,,,1,1,,0,,,4.64,1,1
File,"DataPackageResources_ru.java",8,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,66,8,11,8,3,47,,4,6,5,1,,,1,1,,0,,,4.27,1,1
File,"DataPackageTests.java",13,0,8,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,105,7,29,9,17,69,,21,25,9,17,,,1,1,,0,,,2.38,3,3
File,"DataStatisticsPackageTests.java",13,0,8,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,101,7,29,9,17,65,,21,25,9,17,,,1,1,,0,,,2.24,3,3
File,"DataTimePackageTests.java",15,0,10,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,105,7,37,9,25,61,,29,33,9,25,,,1,1,,0,,,1.65,3,3
File,"DataUtilities.java",25,0,15,10,4,2,0.00,0.00,0,0,,,,,1,9,0,9,,9,0,0,9,,0,0,0,9,,296,13,143,39,87,141,,79,120,47,84,,,6,6,,3,,,0.99,40,14
File,"DataUtilitiesTests.java",21,1,16,3,1,1,0.00,0.00,0,0,,,,,1,2,1,9,,9,7,0,9,,0,0,0,9,,258,28,154,27,128,76,,115,125,27,104,,,1,1,,0,,,0.49,9,9
File,"DataXYPackageTests.java",20,0,15,5,1,1,0.00,0.00,0,0,,,,,1,2,0,3,,3,1,0,3,,0,0,0,3,,126,7,50,9,38,69,,42,46,9,38,,,1,1,,0,,,1.38,3,3
File,"Dataset.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,4,4,0,4,,0,0,0,4,,95,8,8,7,0,79,,6,7,7,0,,,0,0,,0,,,9.88,0,0
File,"DatasetAndSelection.java",9,0,3,5,1,1,0.00,0.00,0,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,91,9,15,7,4,67,,7,11,7,4,,,1,1,,0,,,4.47,3,3
File,"DatasetChangeEvent.java",14,0,5,9,1,1,0.00,0.00,0,0,,,,,1,0,0,3,,3,3,2,3,,0,0,0,3,,117,9,23,11,7,85,,12,17,10,7,,,2,1,,1,,,3.70,4,3
File,"DatasetChangeInfo.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,51,3,3,2,0,45,,1,2,2,0,,,0,0,,0,,,15.00,0,0
File,"DatasetChangeListener.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,1,1,0,1,,0,0,0,1,,63,5,6,5,0,52,,4,5,5,0,,,0,0,,0,,,8.67,0,0
File,"DatasetGroup.java",11,0,6,5,2,2,0.00,0.00,0,0,,,,,1,0,1,5,,5,5,1,5,,0,0,0,5,,120,11,35,11,16,74,,15,25,11,14,,,4,4,,1,,,2.11,9,8
File,"DatasetGroupTests.java",14,1,8,4,1,1,0.00,0.00,0,0,,,,,1,1,0,3,,3,2,0,3,,0,0,0,3,,106,13,38,21,17,55,,24,29,20,13,,,2,1,,1,,,1.45,4,3
File,"DatasetReader.java",22,1,12,9,2,1,0.00,0.00,0,0,,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,152,15,59,30,28,78,,33,40,26,22,,,3,1,,1,,,1.32,8,4
File,"DatasetRenderingOrder.java",12,0,6,6,2,2,0.00,0.00,0,0,,,,,1,0,3,5,,5,5,1,5,,0,2,0,3,,141,13,42,16,19,86,,18,29,14,17,,,4,4,,1,,,2.05,10,10
File,"DatasetSelectionState.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,53,4,3,2,0,46,,1,2,2,0,,,0,0,,0,,,15.33,0,0
File,"DatasetTags.java",0,0,0,0,0,0,0.00,0.00,0,0,,,,,1,0,6,0,,0,0,0,0,,0,0,0,0,,66,9,9,8,6,48,,7,8,8,0,,,0,0,,0,,,5.33,0,0
File,"DatasetUtilities.java",38,1,25,12,6,1,0.00,0.00,0,0,,,,,1,51,0,52,,52,1,0,52,,0,1,0,51,,2180,131,1309,384,831,741,,685,993,414,733,,,33,6,,6,,,0.57,307,73
File,"DatasetUtilitiesTests.java",18,1,13,4,1,1,0.00,0.00,0,0,,,,,1,1,1,60,,60,59,0,60,,0,4,0,56,,1313,136,830,283,664,348,,642,707,270,562,,,4,1,,1,,,0.42,64,60
File,"DateAxis.java",28,1,17,9,3,1,0.00,0.00,0,0,,,,,2,3,6,59,,59,56,6,59,,0,4,8,47,,1951,154,1072,315,738,726,,549,720,277,576,,,25,8,,4,,,0.68,169,77
